,Date,Research & Development Cost,Revenue,Ticker,Total Operating Expences,Name,EmployeeCount,GlobalParty
4691,12/31/2017,0.0,115447000.0,IMGN,173650000.0,"IMMUNOGEN, INC.",293,1 IMMUNOGEN INC
4692,12/31/2016,0.0,48628000.0,IMGN,179840000.0,"IMMUNOGEN, INC.",293,1 IMMUNOGEN INC
4693,6/30/2016,0.0,60002000.0,IMGN,181893000.0,"IMMUNOGEN, INC.",293,1 IMMUNOGEN INC
4694,6/30/2015,0.0,85541000.0,IMGN,139996000.0,"IMMUNOGEN, INC.",293,1 IMMUNOGEN INC
4695,6/30/2018,0.0,2155.996,IMMU,143203.28,"IMMUNOMEDICS, INC.",185,1 IMMUNOMEDICS INC
4696,6/30/2017,0.0,3091.25,IMMU,75340.983,"IMMUNOMEDICS, INC.",185,1 IMMUNOMEDICS INC
4697,6/30/2016,0.0,3233.2470000000003,IMMU,62241.337999999996,"IMMUNOMEDICS, INC.",185,1 IMMUNOMEDICS INC
4698,6/30/2015,0.0,5653.090999999999,IMMU,51872.6,"IMMUNOMEDICS, INC.",185,1 IMMUNOMEDICS INC
4720,12/31/2017,0.0,0.0,IMV,11251.34,IMV INC.,33,1 IMV TECHNOLOGIES SA
4721,12/31/2016,0.0,129.703,IMV,7404.028,IMV INC.,33,1 IMV TECHNOLOGIES SA
4722,12/31/2015,4570.0470000000005,129.702,IMV,8503.166,IMV INC.,33,1 IMV TECHNOLOGIES SA
4723,12/31/2014,3544.3540000000003,0.0,IMV,6589.815,IMV INC.,33,1 IMV TECHNOLOGIES SA
4724,12/31/2017,0.0,1536216000.0,INCY,1760246000.0,INCYTE CORPORATION,"1,208",1 INCYTE CORPORATION
4725,12/31/2016,0.0,1105719000.0,INCY,941699000.0,INCYTE CORPORATION,"1,208",1 INCYTE CORPORATION
4726,12/31/2015,0.0,753751000.0,INCY,703100000.0,INCYTE CORPORATION,"1,208",1 INCYTE CORPORATION
4727,12/31/2014,0.0,511495000.0,INCY,516299000.0,INCYTE CORPORATION,"1,208",1 INCYTE CORPORATION
4749,12/30/2017,224117000.0,740739000.0,INFN,887959000.0,INFINERA CORPORATION,"2,070",1 INFINERA
4750,12/31/2016,220996000.0,870135000.0,INFN,884614000.0,INFINERA CORPORATION,"2,070",1 INFINERA
4751,12/26/2015,180703000.0,886714000.0,INFN,820178000.0,INFINERA CORPORATION,"2,070",1 INFINERA
4752,12/27/2014,133484000.0,668079000.0,INFN,640737000.0,INFINERA CORPORATION,"2,070",1 INFINERA
4781,12/31/2017,3733000.0,722024000.0,IPHS,646257000.0,"INNOPHOS HOLDINGS, INC.","1,373",1 INNOPHOS HOLDINGS INC
4782,12/31/2016,3739000.0,725345000.0,IPHS,644447000.0,"INNOPHOS HOLDINGS, INC.","1,373",1 INNOPHOS HOLDINGS INC
4783,12/31/2015,4502000.0,789147000.0,IPHS,717224000.0,"INNOPHOS HOLDINGS, INC.","1,373",1 INNOPHOS HOLDINGS INC
4784,12/31/2014,4649000.0,839186000.0,IPHS,732391000.0,"INNOPHOS HOLDINGS, INC.","1,373",1 INNOPHOS HOLDINGS INC
4785,12/31/2017,31400000.0,1306800000.0,IOSP,1168500000.0,INNOSPEC INC.,"1,900",1 INNOSPEC INC
4786,12/31/2016,25400000.0,883400000.0,IOSP,781300000.0,INNOSPEC INC.,"1,900",1 INNOSPEC INC
4787,12/31/2015,25300000.0,1012300000.0,IOSP,891500000.0,INNOSPEC INC.,"1,900",1 INNOSPEC INC
4788,12/31/2014,22200000.0,960900000.0,IOSP,845300000.0,INNOSPEC INC.,"1,900",1 INNOSPEC INC
4819,12/31/2017,0.0,6703623000.0,NSIT,6508381000.0,"INSIGHT ENTERPRISES, INC.","6,697",1 INSIGHT ENTERPRISES INC
4820,12/31/2016,0.0,5485515000.0,NSIT,5330194000.0,"INSIGHT ENTERPRISES, INC.","6,697",1 INSIGHT ENTERPRISES INC
4821,12/31/2015,0.0,5373090000.0,NSIT,5240864000.0,"INSIGHT ENTERPRISES, INC.","6,697",1 INSIGHT ENTERPRISES INC
4822,12/31/2014,0.0,5316229000.0,NSIT,5176510000.0,"INSIGHT ENTERPRISES, INC.","6,697",1 INSIGHT ENTERPRISES INC
4827,12/31/2017,42122000.0,0.0,INSM,188920000.0,"INSMED, INC.",214,1 INSMED INC
4828,12/31/2016,35454000.0,0.0,INSM,173400000.0,"INSMED, INC.",214,1 INSMED INC
4829,12/31/2015,23011000.0,0.0,INSM,117493000.0,"INSMED, INC.",214,1 INSMED INC
4830,12/31/2014,22757000.0,0.0,INSM,87365000.0,"INSMED, INC.",214,1 INSMED INC
4839,12/31/2017,74452000.0,463768000.0,PODD,471155000.0,INSULET CORPORATION,857,1 INSULET CORPORATION
4840,12/31/2016,55710000.0,366989000.0,PODD,371593000.0,INSULET CORPORATION,857,1 INSULET CORPORATION
4841,12/31/2015,43208000.0,263893000.0,PODD,301129000.0,INSULET CORPORATION,857,1 INSULET CORPORATION
4842,12/31/2014,27900000.0,231321000.0,PODD,240195000.0,INSULET CORPORATION,857,1 INSULET CORPORATION
4847,12/31/2017,24295000.0,0.0,NTEC,29441000.0,INTEC PHARMA LTD.,70,1 INTEC
4848,12/31/2016,10749000.0,0.0,NTEC,13846000.0,INTEC PHARMA LTD.,70,1 INTEC
4849,12/31/2015,4815000.0,0.0,NTEC,7603000.0,INTEC PHARMA LTD.,70,1 INTEC
4850,1/1/2015,3409000.0,0.0,NTEC,6018000.0,INTEC PHARMA LTD.,70,1 INTEC
4863,12/30/2017,13098000000.0,62761000000.0,INTC,44386000000.0,INTEL CORPORATION,"104,200",1 INTEL CORPORATION
4864,12/31/2016,12740000000.0,59387000000.0,INTC,44240000000.0,INTEL CORPORATION,"104,200",1 INTEL CORPORATION
4865,12/26/2015,12128000000.0,55355000000.0,INTC,40999000000.0,INTEL CORPORATION,"104,200",1 INTEL CORPORATION
4866,12/27/2014,11537000000.0,55870000000.0,INTC,40228000000.0,INTEL CORPORATION,"104,200",1 INTEL CORPORATION
4891,12/31/2017,14000000.0,996443000.0,TILE,879300000.0,"INTERFACE, INC.","3,092",1 INTERFACE INC
4892,1/1/2017,14300000.0,958617000.0,TILE,853892000.0,"INTERFACE, INC.","3,092",1 INTERFACE INC
4893,1/3/2016,14500000.0,1001863000.0,TILE,888270000.0,"INTERFACE, INC.","3,092",1 INTERFACE INC
4894,12/28/2014,13900000.0,1003903000.0,TILE,921222000.0,"INTERFACE, INC.","3,092",1 INTERFACE INC
4899,12/31/2017,20835000.0,37203000.0,IMI,46157000.0,"INTERMOLECULAR, INC.",105,1 INTERMOLECULAR INC
4900,12/31/2016,26226000.0,47298000.0,IMI,60152000.0,"INTERMOLECULAR, INC.",105,1 INTERMOLECULAR INC
4901,12/31/2015,28576000.0,45322000.0,IMI,65048000.0,"INTERMOLECULAR, INC.",105,1 INTERMOLECULAR INC
4902,12/31/2014,24320000.0,47695000.0,IMI,65477000.0,"INTERMOLECULAR, INC.",105,1 INTERMOLECULAR INC
4927,12/31/2017,1461000.0,15897000.0,IDXG,29292000.0,"INTERPACE DIAGNOSTICS GROUP, INC.",75,1 INTERPACE DIAGNOSTICS GROUP INC
4928,12/31/2016,1647000.0,13085000.0,IDXG,28024000.0,"INTERPACE DIAGNOSTICS GROUP, INC.",75,1 INTERPACE DIAGNOSTICS GROUP INC
4929,12/31/2015,2292000.0,9432000.0,IDXG,37594000.0,"INTERPACE DIAGNOSTICS GROUP, INC.",75,1 INTERPACE DIAGNOSTICS GROUP INC
4930,12/31/2014,255000.0,1474000.0,IDXG,17214000.0,"INTERPACE DIAGNOSTICS GROUP, INC.",75,1 INTERPACE DIAGNOSTICS GROUP INC
4931,12/31/2017,18360000.0,96301000.0,XENT,113904000.0,"INTERSECT ENT, INC.",327,1 INTERSECT ENT INC
4932,12/31/2016,18890000.0,78708000.0,XENT,104819000.0,"INTERSECT ENT, INC.",327,1 INTERSECT ENT INC
4933,12/31/2015,16608000.0,60493000.0,XENT,87433000.0,"INTERSECT ENT, INC.",327,1 INTERSECT ENT INC
4934,12/31/2014,10331000.0,37887000.0,XENT,55965000.0,"INTERSECT ENT, INC.",327,1 INTERSECT ENT INC
4939,12/30/2017,17724000.0,112847000.0,IVAC,108222000.0,"INTEVAC, INC.",281,1 INTEVAC INC
4940,12/31/2016,18156000.0,80124000.0,IVAC,87787000.0,"INTEVAC, INC.",281,1 INTEVAC INC
4941,1/2/2016,15661000.0,75160000.0,IVAC,84061000.0,"INTEVAC, INC.",281,1 INTEVAC INC
4942,1/3/2015,15832000.0,65550000.0,IVAC,85111000.0,"INTEVAC, INC.",281,1 INTEVAC INC
4959,12/31/2017,328600000.0,3128900000.0,ISRG,2049000000.0,"INTUITIVE SURGICAL, INC.","4,444",1 INTUITIVE SURGICAL INC
4960,12/31/2016,239600000.0,2704400000.0,ISRG,1747100000.0,"INTUITIVE SURGICAL, INC.","4,444",1 INTUITIVE SURGICAL INC
4961,12/31/2015,197400000.0,2367400000.0,ISRG,1614200000.0,"INTUITIVE SURGICAL, INC.","4,444",1 INTUITIVE SURGICAL INC
4962,12/31/2014,178000000.0,2131700000.0,ISRG,1504500000.0,"INTUITIVE SURGICAL, INC.","4,444",1 INTUITIVE SURGICAL INC
4975,12/31/2017,10373000.0,0.0,NVIV,23695000.0,INVIVO THERAPEUTICS HOLDINGS CORP.,12,2US INVIVO THERAPEUTICS
4976,12/31/2016,12557000.0,0.0,NVIV,24063000.0,INVIVO THERAPEUTICS HOLDINGS CORP.,12,2US INVIVO THERAPEUTICS
4977,12/31/2015,10058000.0,0.0,NVIV,22398000.0,INVIVO THERAPEUTICS HOLDINGS CORP.,12,2US INVIVO THERAPEUTICS
4978,12/31/2014,10894000.0,0.0,NVIV,18460000.0,INVIVO THERAPEUTICS HOLDINGS CORP.,12,2US INVIVO THERAPEUTICS
4987,12/31/2017,71615000.0,0.0,IOVA,92877000.0,"IOVANCE BIOTHERAPEUTICS, INC.",63,1 IOVANCE BIOTHERAPEUTICS INC
4988,12/31/2016,26941000.0,0.0,IOVA,44139000.0,"IOVANCE BIOTHERAPEUTICS, INC.",63,1 IOVANCE BIOTHERAPEUTICS INC
4989,12/31/2015,15470000.0,0.0,IOVA,27860000.0,"IOVANCE BIOTHERAPEUTICS, INC.",63,1 IOVANCE BIOTHERAPEUTICS INC
4990,12/31/2014,3849000.0,0.0,IOVA,12041000.0,"IOVANCE BIOTHERAPEUTICS, INC.",63,1 IOVANCE BIOTHERAPEUTICS INC
5013,12/30/2017,5730000.0,41593000.0,IRIX,54621000.0,IRIDEX CORPORATION,116,1 IRIDEX CORPORATION
5014,12/31/2016,5365000.0,46158000.0,IRIX,48603000.0,IRIDEX CORPORATION,116,1 IRIDEX CORPORATION
5015,1/2/2016,5214000.0,41757000.0,IRIX,41469000.0,IRIDEX CORPORATION,116,1 IRIDEX CORPORATION
5016,1/3/2015,4629000.0,42814000.0,IRIX,40227000.0,IRIDEX CORPORATION,116,1 IRIDEX CORPORATION
5043,12/31/2017,169977000.0,2018197000.0,ITRI,1858095000.0,"ITRON, INC.","6,500",1 ITRON INC
5044,12/31/2016,168209000.0,2013186000.0,ITRI,1868082000.0,"ITRON, INC.","6,500",1 ITRON INC
5045,12/31/2015,162334000.0,1883533000.0,ITRI,1846150000.0,"ITRON, INC.","6,500",1 ITRON INC
5046,12/31/2014,175500000.0,1947616000.0,ITRI,1882954000.0,"ITRON, INC.","6,500",1 ITRON INC
5100,12/31/2017,196042000.0,1618693000.0,JAZZ,1004851000.0,JAZZ PHARMACEUTICALS PLC,"1,260",2US JAZZ PHARMACEUTICALS INC
5101,12/31/2016,160397000.0,1487973000.0,JAZZ,850969000.0,JAZZ PHARMACEUTICALS PLC,"1,260",2US JAZZ PHARMACEUTICALS INC
5102,12/31/2015,133453000.0,1324803000.0,JAZZ,766888000.0,JAZZ PHARMACEUTICALS PLC,"1,260",2US JAZZ PHARMACEUTICALS INC
5103,12/31/2014,85181000.0,1172875000.0,JAZZ,722856000.0,JAZZ PHARMACEUTICALS PLC,"1,260",2US JAZZ PHARMACEUTICALS INC
5145,12/31/2017,0.0,1397500000.0,KALU,1227600000.0,KAISER ALUMINUM CORPORATION,"2,800",1 KAISER ALUMINUM CO
5146,12/31/2016,0.0,1330600000.0,KALU,1150100000.0,KAISER ALUMINUM CORPORATION,"2,800",1 KAISER ALUMINUM CO
5147,12/31/2015,0.0,1391900000.0,KALU,1245500000.0,KAISER ALUMINUM CORPORATION,"2,800",1 KAISER ALUMINUM CO
5148,12/31/2014,0.0,1356100000.0,KALU,1216700000.0,KAISER ALUMINUM CORPORATION,"2,800",1 KAISER ALUMINUM CO
5157,12/31/2017,9648000.0,102825000.0,KMDA,95381000.0,KAMADA LTD.,413,1 KAMADA LTD
5158,12/31/2016,13001000.0,77494000.0,KMDA,80375000.0,KAMADA LTD.,413,1 KAMADA LTD
5159,12/31/2015,11961000.0,69906000.0,KMDA,81330000.0,KAMADA LTD.,413,1 KAMADA LTD
5160,12/31/2014,11928000.0,71065000.0,KMDA,79544000.0,KAMADA LTD.,413,1 KAMADA LTD
5165,12/31/2017,0.0,1605000.0,KPTI,132143000.0,KARYOPHARM THERAPEUTICS INC.,154,1 KARYOPHARM THERAPEUTICS INC
5166,12/31/2016,0.0,154000.0,KPTI,110886000.0,KARYOPHARM THERAPEUTICS INC.,154,1 KARYOPHARM THERAPEUTICS INC
5167,12/31/2015,0.0,250000.0,KPTI,119326000.0,KARYOPHARM THERAPEUTICS INC.,154,1 KARYOPHARM THERAPEUTICS INC
5168,12/31/2014,0.0,229000.0,KPTI,76075000.0,KARYOPHARM THERAPEUTICS INC.,154,1 KARYOPHARM THERAPEUTICS INC
5196,12/31/2017,20137000.0,0.0,KMPH,33366000.0,"KEMPHARM, INC.",32,1 KEMPHARM INC
5197,12/31/2016,20078000.0,0.0,KMPH,34472000.0,"KEMPHARM, INC.",32,1 KEMPHARM INC
5198,12/31/2015,13734000.0,0.0,KMPH,22814000.0,"KEMPHARM, INC.",32,1 KEMPHARM INC
5199,12/31/2014,11757000.0,0.0,KMPH,16443000.0,"KEMPHARM, INC.",32,1 KEMPHARM INC
5218,6/30/2018,0.0,1072061000.0,KE,1027713000.0,"KIMBALL ELECTRONICS, INC.","5,700",1 KIMBALL ELECTRONICS INC
5219,6/30/2017,0.0,930914000.0,KE,891862000.0,"KIMBALL ELECTRONICS, INC.","5,700",1 KIMBALL ELECTRONICS INC
5220,6/30/2016,0.0,842060000.0,KE,812338000.0,"KIMBALL ELECTRONICS, INC.","5,700",1 KIMBALL ELECTRONICS INC
5221,6/30/2015,0.0,819350000.0,KE,780395000.0,"KIMBALL ELECTRONICS, INC.","5,700",1 KIMBALL ELECTRONICS INC
5222,6/30/2018,0.0,685600000.0,KBAL,636237000.0,"KIMBALL INTERNATIONAL, INC.","3,074",1 KIMBALL INTERNATIONAL INC
5223,6/30/2017,0.0,669934000.0,KBAL,616303000.0,"KIMBALL INTERNATIONAL, INC.","3,074",1 KIMBALL INTERNATIONAL INC
5224,6/30/2016,0.0,635102000.0,KBAL,594277000.0,"KIMBALL INTERNATIONAL, INC.","3,074",1 KIMBALL INTERNATIONAL INC
5225,6/30/2015,0.0,600868000.0,KBAL,575037000.0,"KIMBALL INTERNATIONAL, INC.","3,074",1 KIMBALL INTERNATIONAL INC
5226,12/31/2017,17665000.0,0.0,KIN,31653000.0,"KINDRED BIOSCIENCES, INC.",63,1 KINDRED BIOSCIENCES INC
5227,12/31/2016,13861000.0,0.0,KIN,22169000.0,"KINDRED BIOSCIENCES, INC.",63,1 KINDRED BIOSCIENCES INC
5228,12/31/2015,19412000.0,0.0,KIN,27262000.0,"KINDRED BIOSCIENCES, INC.",63,1 KINDRED BIOSCIENCES INC
5229,12/31/2014,18694000.0,0.0,KIN,27233000.0,"KINDRED BIOSCIENCES, INC.",63,1 KINDRED BIOSCIENCES INC
5265,12/30/2017,15515.056999999999,27841.49,KOPN,57339.377,KOPIN CORPORATION,172,1 KOPIN CORPORATION
5266,12/31/2016,15252.794,22642.566000000003,KOPN,50815.705,KOPIN CORPORATION,172,1 KOPIN CORPORATION
5267,12/26/2015,14625.061000000002,32054.418999999998,KOPN,57290.819,KOPIN CORPORATION,172,1 KOPIN CORPORATION
5268,12/27/2014,15499.23,31807.465,KOPN,60236.19,KOPIN CORPORATION,172,1 KOPIN CORPORATION
5277,12/31/2017,3208000.0,0.0,KRYS,4772000.0,"KRYSTAL BIOTECH, INC.",12,1 KRYSTAL BIOTECH INC
5278,12/31/2016,741000.0,0.0,KRYS,1143000.0,"KRYSTAL BIOTECH, INC.",12,1 KRYSTAL BIOTECH INC
5295,12/31/2017,0.0,0.0,LJPC,115427000.0,LA JOLLA PHARMACEUTICAL COMPANY,309,1 LA JOLLA PHARMACEUTICAL CO
5296,12/31/2016,0.0,616000.0,LJPC,78988000.0,LA JOLLA PHARMACEUTICAL COMPANY,309,1 LA JOLLA PHARMACEUTICAL CO
5297,12/31/2015,0.0,1057000.0,LJPC,43026000.0,LA JOLLA PHARMACEUTICAL COMPANY,309,1 LA JOLLA PHARMACEUTICAL CO
5298,12/31/2014,0.0,0.0,LJPC,20950000.0,LA JOLLA PHARMACEUTICAL COMPANY,309,1 LA JOLLA PHARMACEUTICAL CO
5359,12/31/2017,0.0,4377989000.0,LAUR,3983678000.0,"LAUREATE EDUCATION, INC.","44,000",1 LAUREATE EDUCATION INC
5360,12/31/2016,0.0,4244192000.0,LAUR,3837834000.0,"LAUREATE EDUCATION, INC.","44,000",1 LAUREATE EDUCATION INC
5361,12/31/2015,0.0,4291659000.0,LAUR,3939202000.0,"LAUREATE EDUCATION, INC.","44,000",1 LAUREATE EDUCATION INC
5362,12/31/2014,0.0,4414682000.0,LAUR,3990692000.0,"LAUREATE EDUCATION, INC.","44,000",1 LAUREATE EDUCATION INC
5388,12/31/2017,6636000.0,100867000.0,LMAT,79264000.0,"LEMAITRE VASCULAR, INC.",400,1 LEMAITRE VASCULAR INC
5389,12/31/2016,6141000.0,89151000.0,LMAT,72815000.0,"LEMAITRE VASCULAR, INC.",400,1 LEMAITRE VASCULAR INC
5390,12/31/2015,5479000.0,77608000.0,LMAT,66455000.0,"LEMAITRE VASCULAR, INC.",400,1 LEMAITRE VASCULAR INC
5391,12/31/2014,4671000.0,70408000.0,LMAT,63175000.0,"LEMAITRE VASCULAR, INC.",400,1 LEMAITRE VASCULAR INC
5445,12/31/2017,0.0,6291400000.0,LPNT,5984400000.0,"LIFEPOINT HEALTH, INC.","42,000",1 LIFEPOINT HEALTH INC
5446,12/31/2016,0.0,6364000000.0,LPNT,5992000000.0,"LIFEPOINT HEALTH, INC.","42,000",1 LIFEPOINT HEALTH INC
5447,12/31/2015,0.0,5214300000.0,LPNT,4837300000.0,"LIFEPOINT HEALTH, INC.","42,000",1 LIFEPOINT HEALTH INC
5448,12/31/2014,0.0,4483100000.0,LPNT,4171300000.0,"LIFEPOINT HEALTH, INC.","42,000",1 LIFEPOINT HEALTH INC
5461,12/31/2017,0.0,141102000.0,LGND,73026000.0,LIGAND PHARMACEUTICALS INCORPORATED,39,2US LIGAND PHARMACEUTICALS INC
5462,12/31/2016,0.0,108973000.0,LGND,65088000.0,LIGAND PHARMACEUTICALS INCORPORATED,39,2US LIGAND PHARMACEUTICALS INC
5463,12/31/2015,0.0,71914000.0,LGND,44585000.0,LIGAND PHARMACEUTICALS INCORPORATED,39,2US LIGAND PHARMACEUTICALS INC
5464,12/31/2014,0.0,64538000.0,LGND,43828000.0,LIGAND PHARMACEUTICALS INCORPORATED,39,2US LIGAND PHARMACEUTICALS INC
5497,12/31/2017,0.0,2624431000.0,LECO,2281630000.0,"LINCOLN ELECTRIC HOLDINGS, INC.","11,000",1 LINCOLN ELECTRIC HOLDINGS
5498,12/31/2016,44720000.0,2274614000.0,LECO,1934637000.0,"LINCOLN ELECTRIC HOLDINGS, INC.","11,000",1 LINCOLN ELECTRIC HOLDINGS
5499,12/31/2015,47182000.0,2535791000.0,LECO,2139283000.0,"LINCOLN ELECTRIC HOLDINGS, INC.","11,000",1 LINCOLN ELECTRIC HOLDINGS
5500,12/31/2014,43256000.0,2813324000.0,LECO,2366040000.0,"LINCOLN ELECTRIC HOLDINGS, INC.","11,000",1 LINCOLN ELECTRIC HOLDINGS
5506,12/31/2017,2519.679,0.0,LPCN,21217.976000000002,LIPOCINE INC.,14,1 LIPOCINE INC
5507,12/31/2016,2578.524,0.0,LPCN,18458.199,LIPOCINE INC.,14,1 LIPOCINE INC
5508,12/31/2015,2549.908,0.0,LPCN,18382.068,LIPOCINE INC.,14,1 LIPOCINE INC
5509,12/31/2014,2593.072,0.0,LPCN,20480.814,LIPOCINE INC.,14,1 LIPOCINE INC
5516,9/30/2017,0.0,270015000.0,LQDT,304783000.0,"LIQUIDITY SERVICES, INC.",946,1 LIQUIDITY SERVICES INC
5517,9/30/2016,0.0,316454000.0,LQDT,331535000.0,"LIQUIDITY SERVICES, INC.",946,1 LIQUIDITY SERVICES INC
5518,9/30/2015,0.0,397125000.0,LQDT,385690000.0,"LIQUIDITY SERVICES, INC.",946,1 LIQUIDITY SERVICES INC
5519,9/30/2014,0.0,495661000.0,LQDT,463628000.0,"LIQUIDITY SERVICES, INC.",946,1 LIQUIDITY SERVICES INC
5520,12/30/2017,50489000.0,1221534000.0,LFUS,979423000.0,"LITTELFUSE, INC.","11,000",1 LITTELFUSE INC
5521,12/31/2016,42198000.0,1056159000.0,LFUS,878006000.0,"LITTELFUSE, INC.","11,000",1 LITTELFUSE INC
5522,1/2/2016,30802000.0,867864000.0,LFUS,718407000.0,"LITTELFUSE, INC.","11,000",1 LITTELFUSE INC
5523,12/27/2014,30922000.0,851995000.0,LFUS,709296000.0,"LITTELFUSE, INC.","11,000",1 LITTELFUSE INC
5524,12/31/2017,103862000.0,1012277000.0,LIVN,878223000.0,LIVANOVA PLC,"4,000",1 LIVANOVA PLC
5525,12/31/2016,82467000.0,964858000.0,LIVN,850461000.0,LIVANOVA PLC,"4,000",1 LIVANOVA PLC
5526,12/31/2015,62874000.0,544855.5,LIVN,464062.5,LIVANOVA PLC,"4,000",1 LIVANOVA PLC
5527,4/24/2015,42245000.0,291558000.0,LIVN,194214000.0,LIVANOVA PLC,"4,000",1 LIVANOVA PLC
5569,12/31/2017,0.0,0.0,LOXO,0.0,"LOXO ONCOLOGY, INC.",96,1 LOXO ONCOLOGY INC
5570,12/31/2016,0.0,0.0,LOXO,73178000.0,"LOXO ONCOLOGY, INC.",96,1 LOXO ONCOLOGY INC
5571,12/31/2015,0.0,0.0,LOXO,36075000.0,"LOXO ONCOLOGY, INC.",96,1 LOXO ONCOLOGY INC
5572,12/31/2014,14515000.0,0.0,LOXO,20690000.0,"LOXO ONCOLOGY, INC.",96,1 LOXO ONCOLOGY INC
5589,6/30/2018,156800000.0,1247700000.0,LITE,1095800000.0,LUMENTUM HOLDINGS INC.,"2,930",1 LUMENTUM HOLDINGS INC
5590,7/1/2017,148300000.0,1001600000.0,LITE,942000000.0,LUMENTUM HOLDINGS INC.,"2,930",1 LUMENTUM HOLDINGS INC
5591,7/2/2016,141100000.0,903000000.0,LITE,884100000.0,LUMENTUM HOLDINGS INC.,"2,930",1 LUMENTUM HOLDINGS INC
5592,6/27/2015,140800000.0,837100000.0,LITE,849600000.0,LUMENTUM HOLDINGS INC.,"2,930",1 LUMENTUM HOLDINGS INC
5597,12/31/2017,3469.1929999999998,46237.274000000005,LUNA,46348.628,LUNA INNOVATIONS INCORPORATED,216,1 LUNA INNOVATIONS INC
5598,12/31/2016,3540.2270000000003,41867.769,LUNA,44367.005,LUNA INNOVATIONS INCORPORATED,216,1 LUNA INNOVATIONS INC
5599,12/31/2015,4268.988,44020.358,LUNA,46569.953,LUNA INNOVATIONS INCORPORATED,216,1 LUNA INNOVATIONS INC
5600,12/31/2014,2087.874,21259.99,LUNA,25765.091,LUNA INNOVATIONS INCORPORATED,216,1 LUNA INNOVATIONS INC
5620,12/31/2017,147232000.0,157742000.0,MGNX,179885000.0,"MACROGENICS, INC.",330,1 MACROGENICS INC
5621,12/31/2016,147232000.0,91880000.0,MGNX,151922000.0,"MACROGENICS, INC.",330,1 MACROGENICS INC
5622,12/31/2015,147232000.0,100854000.0,MGNX,121036000.0,"MACROGENICS, INC.",330,1 MACROGENICS INC
5623,12/31/2014,147232000.0,47797000.0,MGNX,86112000.0,"MACROGENICS, INC.",330,1 MACROGENICS INC
5646,12/31/2017,171.65099999999998,3719.452,MNGA,14725.166000000001,MAGNEGAS CORPORATION,36,1 MAGNEGAS CORPORATION
5647,12/31/2016,678.546,3552.245,MNGA,13826.562,MAGNEGAS CORPORATION,36,1 MAGNEGAS CORPORATION
5648,12/31/2015,342.35,2430.647,MNGA,11071.991000000002,MAGNEGAS CORPORATION,36,1 MAGNEGAS CORPORATION
5649,12/31/2014,387.05800000000005,1023.046,MNGA,8170.347,MAGNEGAS CORPORATION,36,1 MAGNEGAS CORPORATION
5691,12/31/2017,0.0,176696000.0,MTEX,174176000.0,"MANNATECH, INCORPORATED",250,1 MANNATECH INC
5692,12/31/2016,0.0,180304000.0,MTEX,178817000.0,"MANNATECH, INCORPORATED",250,1 MANNATECH INC
5693,12/31/2015,0.0,180267000.0,MTEX,168095000.0,"MANNATECH, INCORPORATED",250,1 MANNATECH INC
5694,12/31/2014,0.0,190081000.0,MTEX,177314000.0,"MANNATECH, INCORPORATED",250,1 MANNATECH INC
5695,12/31/2017,14118000.0,11145000.0,MNKD,106305000.0,MANNKIND CORPORATION,250,1 MANNKIND CORPORATION
5696,12/31/2016,14917000.0,174758000.0,MNKD,111937000.0,MANNKIND CORPORATION,250,1 MANNKIND CORPORATION
5697,12/31/2015,29674000.0,0.0,MNKD,135379000.0,MANNKIND CORPORATION,250,1 MANNKIND CORPORATION
5698,12/31/2014,100244000.0,0.0,MNKD,179627000.0,MANNKIND CORPORATION,250,1 MANNKIND CORPORATION
5735,12/31/2017,10820000.0,18167000.0,MBII,40793000.0,"MARRONE BIO INNOVATIONS, INC.",103,1 MARRONE BIO INNOVATIONS INC
5736,12/31/2016,9670000.0,14042000.0,MBII,38402000.0,"MARRONE BIO INNOVATIONS, INC.",103,1 MARRONE BIO INNOVATIONS INC
5737,12/31/2015,13500000.0,9801000.0,MBII,49258000.0,"MARRONE BIO INNOVATIONS, INC.",103,1 MARRONE BIO INNOVATIONS INC
5738,12/31/2014,19023000.0,9136000.0,MBII,57264000.0,"MARRONE BIO INNOVATIONS, INC.",103,1 MARRONE BIO INNOVATIONS INC
5743,12/31/2017,0.0,946116000.0,MMLP,884599000.0,MARTIN MIDSTREAM PARTNERS L.P.,,1 MARTIN MIDSTREAM PARTNERS LP
5744,12/31/2016,0.0,827391000.0,MMLP,757035000.0,MARTIN MIDSTREAM PARTNERS L.P.,,1 MARTIN MIDSTREAM PARTNERS LP
5745,12/31/2015,0.0,1036844000.0,MMLP,953913000.0,MARTIN MIDSTREAM PARTNERS L.P.,,1 MARTIN MIDSTREAM PARTNERS LP
5746,12/31/2014,0.0,1642141000.0,MMLP,1569472000.0,MARTIN MIDSTREAM PARTNERS L.P.,,1 MARTIN MIDSTREAM PARTNERS LP
5747,2/3/2018,714444000.0,2409170000.0,MRVL,1889540000.0,MARVELL TECHNOLOGY GROUP LTD.,"3,749",1 MARVELL TECHNOLOGY GROUP LTD
5748,1/28/2017,805029000.0,2300992000.0,MRVL,2067584000.0,MARVELL TECHNOLOGY GROUP LTD.,"3,749",1 MARVELL TECHNOLOGY GROUP LTD
5749,1/30/2016,954653000.0,2602497000.0,MRVL,2521597000.0,MARVELL TECHNOLOGY GROUP LTD.,"3,749",1 MARVELL TECHNOLOGY GROUP LTD
